ATS System Code,Location Code,Location Name,BEDS Number,Managed By Name,Location Type Description,School Type,Offers Kindergarten Classes,Has A Pre-K,Grades Offered,Date The School Building Opened,Year The School Building Opened,Age of The School Building,X Coordinate,Y Coordinate,Community District,Council District,Census Tract,Borough Block Lot,NTA,Neighborhood,Principal,Geographical District Code,Admin District Location Code,Lat,Lon,Pre-K Seats Available,Pre-K Applicants,Pre-K offers,Pre-K Admissions Rate,Kindergarten Seats Available,Kindergarten Applicants,Kindergarten offers,Kindergarten Admissions Rate,Grade 6 Seats Available,Grade 6 Applicants,Grade 6 offers,Grade 6 Admissions Rate,Grade 9 Seats Available,Grade 9 Applicants,Grade 9 offers,Grade 9 Admissions Rate,Pre-K Total Enrollment Including Half Day And Full Day,Number of Female Students in Pre-K,Percentage of Female Students in Pre-K,Number of Male Students in Pre-K,Percentage of Male Students in Pre-K,Number of Asian Students in Pre-K,Percentage of Asian Students in Pre-K,Number of Black Students in Pre-K,Percentage of Black Students in Pre-K,Number of Hispanic Students in Pre-K,Percentage of Hispanic Students in Pre-K,Number of Students with a Race listed as Other in Pre-K,Percentage of Students with a Race listed as Other in Pre-K,Number of White Students in Pre-K,Percentage of White Students in Pre-K,Number of 3rd Through 8th Grade Students Who Passed The State English Language Arts Exams,Percentage of 3rd Through 8th Grade Students Who Passed The State English Language Arts Exams,Number of 3rd Through 8th Grade Students Who Passed The State Math Exam,Percentage of 3rd Through 8th Grade Students Who Passed The State Math Exam,Does the School Have A Gifted And Talented Program,Total Number of Removals and Suspensions,Kindergarten General Education Average Class Size,Kindergarten Integrated Co-Teaching And Gifted and Talented Average Class Size ,Kindergarten Gifted and Talented Average Class Size ,Kindergarten Integrated Co-Teaching Average Class Size ,Full Time Licensed Pe Teachers,Type of Physical Education Space,Is Physical Education Space Shared With Other Schools,Is the Physical Education Space Inside or Outside,Is Physical Education Space Space Used For Any Other Purpose Beside Physical Education,Does the School have an Auditorium,Does the School have a Library,"Total Number of Teachers, Administrators and Support Staff",Total Expense Budget,PTA Funding,PTA Funding Per Student,Total Enrollment,Number of Students In Grade K,Number of Students In Grade 1,Number of Students In Grade 2,Number of Students In Grade 3,Number of Students In Grade 4,Number of Students In Grade 5,Number of Students In Grade 6,Number of Students In Grade 7,Number of Students In Grade 8,Number of Students In Grade 9,Number of Students In Grade 10,Number of Students In Grade 11,Number of Students In Grade 12,Number of Female Students,Percentage of Female Students,Number of Male Students,Percentage of Male Students,Number of Asian Students,Percentage of Asian Students,Number of Black Students,Percentage of Black Students,Number of Hispanic Students,Percentage of Hispanic Students,Number of Multiple Race Categories Not Represented,Percentage of Multiple Race Categories Not Represented,Number of White Students,Percentage of White Students,Number of Students With Disabilities,Percentage of Students With Disabilities,Number of English Language Learners,Percentage of English Language Learners,Number of Students In Poverty,Percentage of  Students In Poverty,Economic Need Index,Average Daily Breakfast Participation,Average Daily Lunch Participation,Number of Salad Bars,Elementary Admissions Methods,Elementary School Admissions Methods Description,Does the School have a Gifted and Talented Program in Kindergarten,Did The School Make offers To Students Who Live Outside The Zone,Type of Dual Language Programs,Phone Number,Address,Number of Guidance Counselors,Number of Social Workers,Is the School Co Located,How Accessible is the School,All Four Arts Disciplines Provided to Grades 1 through 5,Grade 3 # Level 1 ELA,Grade 3  % Level 1 ELA,Grade 3 # Level 2 ELA,Grade 3 % Level 2 ELA,Grade 3 # Level 3 ELA,Grade 3 % Level 3 ELA,Grade 3 # Level 4 ELA,Grade 3 % Level 4 ELA,Grade 4 # Level 1 ELA,Grade 4  % Level 1 ELA,Grade 4 # Level 2 ELA,Grade 4 % Level 2 ELA,Grade 4 # Level 3 ELA,Grade 4 % Level 3 ELA,Grade 4 # Level 4 ELA,Grade 4 % Level 4 ELA,Grade 5 # Level 1 ELA,Grade 5  % Level 1 ELA,Grade 5 # Level 2 ELA,Grade 5 % Level 2 ELA,Grade 5 # Level 3 ELA,Grade 5 % Level 3 ELA,Grade 5 # Level 4 ELA,Grade 5 % Level 4 ELA,Grade 6 # Level 1 ELA,Grade 6  % Level 1 ELA,Grade 6 # Level 2 ELA,Grade 6 % Level 2 ELA,Grade 6 # Level 3 ELA,Grade 6 % Level 3 ELA,Grade 6 # Level 4 ELA,Grade 6 % Level 4 ELA,Grade 7 # Level 1 ELA,Grade 7  % Level 1 ELA,Grade 7 # Level 2 ELA,Grade 7 % Level 2 ELA,Grade 7 # Level 3 ELA,Grade 7 % Level 3 ELA,Grade 7 # Level 4 ELA,Grade 7 % Level 4 ELA,Grade 8 # Level 1 ELA,Grade 8  % Level 1 ELA,Grade 8 # Level 2 ELA,Grade 8 % Level 2 ELA,Grade 8 # Level 3 ELA,Grade 8 % Level 3 ELA,Grade 8 # Level 4 ELA,Grade 8 % Level 4 ELA,Grade 3 # Level 1 Math,Grade 3  % Level 1 Math,Grade 3 # Level 2 Math,Grade 3 % Level 2 Math,Grade 3 # Level 3 Math,Grade 3 % Level 3 Math,Grade 3 # Level 4 Math,Grade 3 % Level 4 Math,Grade 4 # Level 1 Math,Grade 4  % Level 1 Math,Grade 4 # Level 2 Math,Grade 4 % Level 2 Math,Grade 4 # Level 3 Math,Grade 4 % Level 3 Math,Grade 4 # Level 4 Math,Grade 4 % Level 4 Math,Grade 5 # Level 1 Math,Grade 5  % Level 1 Math,Grade 5 # Level 2 Math,Grade 5 % Level 2 Math,Grade 5 # Level 3 Math,Grade 5 % Level 3 Math,Grade 5 # Level 4 Math,Grade 5 % Level 4 Math,Grade 6 # Level 1 Math,Grade 6  % Level 1 Math,Grade 6 # Level 2 Math,Grade 6 % Level 2 Math,Grade 6 # Level 3 Math,Grade 6 % Level 3 Math,Grade 6 # Level 4 Math,Grade 6 % Level 4 Math,Grade 7 # Level 1 Math,Grade 7  % Level 1 Math,Grade 7 # Level 2 Math,Grade 7 % Level 2 Math,Grade 7 # Level 3 Math,Grade 7 % Level 3 Math,Grade 7 # Level 4 Math,Grade 7 % Level 4 Math,Grade 8 # Level 1 Math,Grade 8  % Level 1 Math,Grade 8 # Level 2 Math,Grade 8 % Level 2 Math,Grade 8 # Level 3 Math,Grade 8 % Level 3 Math,Grade 8 # Level 4 Math,Grade 8 % Level 4 Math
11X083,X083,P.S. 083 Donald Hertz,3.21E+11,DOE,General Academic,K-8,YES,NO,"0K,01,02,03,04,05,06,07,08,SE",7/1/1925,1925,93,1023323,248687,211,13,24400,2041250001,BX37,Van Nest-Morris Park-Westchester Square                                    ,Brandon Muccino,11,X10C,40.849176,-73.858769,No Pre K,No Pre K,No Pre K,No Pre K,125,325,130,40%,,206,212,1.029126214,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,527, 45.70 ,475,40.40,NO,79,25,0,0,25,3,YES,No Gymnasium,Inside,NO,YES,YES,160,"$15,296,179",$0,$0,1698,136,139,174,192,197,193,218,220,229,0,0,0,0,826,49%,872,51%,153,9%,114,7%,818,48%,19,1%,594,35%,320,19%,297,17%,1086,64%,71%,124,532,3,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,NONE,718-863-1993,"950 RHINELANDER AVENUE, BRONX NY 10462",3,2,NO,Partially Accessible,No,34,19.1,72,40.4,63,35.4,9,5.1,49,27.1,63,34.8,41,22.7,28,15.5,72,40,49,27.2,38,21.1,21,11.7,42,21.2,42,21.2,40,20.2,74,37.4,39,19.8,63,32,61,31,34,17.3,39,17.8,62,28.3,55,25.1,63,28.8,59,31.6,48,25.7,55,29.4,25,13.4,57,31,64,34.8,24,13,39,21.2,87,47.5,37,20.2,31,16.9,28,15.3,50,25.3,56,28.3,51,25.8,41,20.7,56,27.3,49,23.9,49,23.9,51,24.9,73,33.2,66,30,29,13.2,52,23.6
11X087,X087,P.S. 087 Bronx,3.21E+11,DOE,General Academic,Elementary,YES,NO,"0K,01,02,03,04,05,SE",7/1/1931,1931,87,1026771,265658,212,12,42800,2050180001,BX62,Woodlawn-Wakefield                                                         ,DONNA ANAMAN,11,X10C,40.895741,-73.846198,No Pre K,No Pre K,No Pre K,No Pre K,75,146,73,50%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,105, 32.70 ,117,36.40,NO,6,26,0,0,26,1,YES,No Gymnasium,Inside,NO,NO,YES,67,"$6,271,805",$0,$0,594,83,88,102,104,116,101,0,0,0,0,0,0,0,271,46%,323,54%,35,6%,415,70%,101,17%,35,6%,8,1%,121,20%,16,3%,500,84%,72%,147,448,0,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,NONE,718-324-5188,"1935 BUSSING AVENUE, BRONX NY 10466",2,1,NO,Not Accessible,No,32,31.1,37,35.9,32,31.1,2,1.9,35,29.9,48,41,30,25.6,4,3.4,40,39.6,24,23.8,26,25.7,11,10.9,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,36,34.3,28,26.7,28,26.7,13,12.4,43,37.4,44,38.3,17,14.8,11,9.6,30,29.7,23,22.8,35,34.7,13,12.9,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
11X089,X089,P.S. 089 Bronx,3.21E+11,DOE,General Academic,K-8,YES,YES,"PK,0K,01,02,03,04,05,06,07,08,SE",7/1/1927,1927,91,1023181,253534,211,13,32400,2044440016,BX07,Bronxdale                                                                  ,RALPH MARTINEZ,11,X10C,40.862481,-73.859254,54,213,54,25%,150,250,128,51%,23,460,206,0.447826087,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,54,28,52%,26,48%,suppressed for privacy concerns,suppressed for privacy concerns,7,13%,30,56%,suppressed for privacy concerns,suppressed for privacy concerns,9,17%,300, 34.30 ,241,29.10,NO,18,25,0,0,27,3,YES,No Gymnasium,Inside,NO,YES,YES,135,"$14,960,630",$0,$0,1548,142,143,179,164,179,170,185,174,158,0,0,0,0,780,50%,768,50%,142,9%,292,19%,844,55%,24,2%,246,16%,264,17%,322,21%,1193,77%,83%,185,897,2,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,NONE,718-653-0835,"980 MACE AVENUE, BRONX NY 10469",3,1,NO,Not Accessible,No,46,33.1,45,32.4,45,32.4,3,2.2,37,25.2,50,34,37,25.2,23,15.6,75,50.3,31,20.8,28,18.8,15,10.1,61,37.7,49,30.2,30,18.5,22,13.6,58,40.6,42,29.4,33,23.1,10,7,19,14.2,61,45.5,35,26.1,19,14.2,77,53.8,37,25.9,26,18.2,3,2.1,46,32.2,41,28.7,21,14.7,35,24.5,58,40.6,39,27.3,27,18.9,19,13.3,60,37.5,51,31.9,38,23.8,11,6.9,55,38.7,42,29.6,25,17.6,20,14.1,36,37.5,44,45.8,13,13.5,3,3.1
11X096,X096,P.S. 096 Richard Rodgers,3.21E+11,DOE,General Academic,Elementary,YES,NO,"0K,01,02,03,04,05,SE",7/1/1930,1930,88,1020490,252892,211,15,33201,2043410013,BX07,Bronxdale                                                                  ,MARTA GARCIA,11,X10C,40.86073,-73.868986,No Pre K,No Pre K,No Pre K,No Pre K,150,267,119,45%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,147, 32.10 ,173,36.90,NO,0,24,0,0,21,1,YES,No Gymnasium,Inside,No Gymnasium,YES,YES,94,"$8,964,123",$0,$0,952,141,161,159,154,175,162,0,0,0,0,0,0,0,481,51%,471,49%,34,4%,198,21%,613,64%,12,1%,95,10%,185,19%,93,10%,778,82%,86%,380,721,2,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,NONE,718-652-4959,"2385 OLINVILLE AVENUE, BRONX NY 10467",2,1,NO,Fully Accessible,No,37,25.9,58,40.6,45,31.5,3,2.1,39,23.9,62,38,53,32.5,9,5.5,57,37.5,58,38.2,30,19.7,7,4.6,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,45,30.6,52,35.4,41,27.9,9,6.1,57,34.5,44,26.7,39,23.6,25,15.2,58,36.9,40,25.5,42,26.8,17,10.8,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
11X097,X097,P.S. 097 Bronx,3.21E+11,DOE,General Academic,Elementary,YES,NO,"0K,01,02,03,04,05,SE",7/1/1931,1931,87,1026634,253920,211,13,31400,2044740001,BX31,Allerton-Pelham Gardens                                                    ,KATHELEEN BORNKAMP,11,X10C,40.863524,-73.846768,No Pre K,No Pre K,No Pre K,No Pre K,125,244,99,41%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,139, 41.10 ,121,36.20,NO,Redacted for privacy concerns,23,0,0,21,0,NO,No Gymnasium,No Gymnasium,No Gymnasium,YES,YES,75,"$6,879,487",$0,$0,659,87,108,112,107,115,130,0,0,0,0,0,0,0,336,51%,323,49%,117,18%,178,27%,244,37%,14,2%,106,16%,136,21%,59,9%,525,80%,65%,109,449,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,NONE,718-655-4446,"1375 MACE AVENUE, BRONX NY 10469",1,1,NO,Not Accessible,No,19,18.3,31,29.8,51,49,3,2.9,24,21.8,35,31.8,30,27.3,21,19.1,53,42.7,37,29.8,25,20.2,9,7.3,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,19,18.1,26,24.8,43,41,17,16.2,19,17.9,50,47.2,20,18.9,17,16,66,53.7,33,26.8,18,14.6,6,4.9,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
11X103,X103,P.S. 103 Hector Fontanez,3.21E+11,DOE,General Academic,Elementary,YES,NO,"0K,01,02,03,04,05,SE",7/1/1932,1932,86,1022421,264360,212,12,42000,2048230001,BX44,Williamsbridge-Olinville                                                   ,Farid Reyes,11,X10C,40.892198,-73.86194,No Pre K,No Pre K,No Pre K,No Pre K,160,190,121,64%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,168, 30.10 ,122,21.40,NO,46,21,0,0,20,3,YES,No Gymnasium,Inside,No Gymnasium,YES,YES,121,"$11,096,472",$0,$0,1129,163,170,191,212,174,219,0,0,0,0,0,0,0,549,49%,580,51%,26,2%,557,49%,483,43%,37,3%,26,2%,235,21%,200,18%,1004,89%,87%,432,756,3,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,SPANISH,718-655-0261,"4125 CARPENTER AVENUE, BRONX NY 10466",2,1,NO,Not Accessible,No,55,28.8,61,31.9,67,35.1,8,4.2,56,35.4,47,29.7,31,19.6,24,15.2,101,48.1,71,33.8,29,13.8,9,4.3,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,98,49,53,26.5,35,17.5,14,7,79,49.4,42,26.3,24,15,15,9.4,139,66.2,37,17.6,27,12.9,7,3.3,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
11X105,X105,P.S. 105 Sen Abraham Bernstein,3.21E+11,DOE,General Academic,Elementary,YES,NO,"0K,01,02,03,04,05,SE",7/1/1930,1930,88,1021247,250104,211,13,22404,2042880001,BX49,Pelham Parkway                                                             ,CHRISTOPHE EUSTACE,11,X10C,40.853075,-73.866264,36,135,36,27%,150,251,155,62%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,201, 34.90 ,194,32.50,NO,6,25,0,0,25,1,YES,No Gymnasium,Inside,NO,YES,YES,110,"$11,767,373",$0,$0,1101,147,164,176,179,179,256,0,0,0,0,0,0,0,537,49%,564,51%,89,8%,125,11%,690,63%,22,2%,175,16%,202,18%,290,26%,1004,91%,87%,156,751,4,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,NONE,718-824-7350,"725 BRADY AVENUE, BRONX NY 10462",2,1,NO,Not Accessible,No,39,23.2,73,43.5,52,31,4,2.4,54,32.7,39,23.6,49,29.7,23,13.9,81,33.3,89,36.6,56,23,17,7,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,68,39.3,55,31.8,32,18.5,18,10.4,68,39.5,47,27.3,39,22.7,18,10.5,97,38.5,68,27,62,24.6,25,9.9,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
11X106,X106,P.S. 106 Parkchester,3.21E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,SE",7/1/1932,1932,86,1024422,244243,209,18,22200,2039460007,BX46,Parkchester                                                                ,EUGENIA MONTALVO,11,X10C,40.836974,-73.854823,54,304,54,18%,175,401,230,57%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,52,26,50%,26,50%,32,62%,6,12%,12,23%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,202, 41.70 ,204,41.10,NO,Redacted for privacy concerns,23,0,0,22,1,YES,No Gymnasium,Inside,NO,YES,YES,106,"$10,480,083",$0,$0,1100,178,177,163,198,165,167,0,0,0,0,0,0,0,521,47%,579,53%,379,34%,291,26%,376,34%,17,2%,37,3%,190,17%,166,15%,813,74%,77%,256,780,3,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,N,NONE,718-892-1006,"1514 OLMSTEAD AVENUE, BRONX NY 10462",1,1,NO,Fully Accessible,No,25,14.1,63,35.6,79,44.6,10,5.6,24,15.7,65,42.5,42,27.5,22,14.4,46,29.9,59,38.3,30,19.5,19,12.3,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,49,26.3,43,23.1,66,35.5,28,15.1,57,36.5,43,27.6,25,16,31,19.9,55,35.7,45,29.2,32,20.8,22,14.3,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
11X108,X108,P.S. 108 Philip J. Abinanti,3.21E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,SE",7/1/1938,1938,80,1024957,250593,211,13,28800,2042750001,BX49,Pelham Parkway                                                             ,CHARLES SPERRAZZA,11,X10C,40.8547,-73.8532,18,186,18,10%,100,361,111,31%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,17,8,47%,9,53%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,6,35%,suppressed for privacy concerns,suppressed for privacy concerns,10,59%,129, 54.70 ,122,51.90,NO,11,25,0,0,24,1,NO,No Gymnasium,No Gymnasium,No Gymnasium,NO,YES,60,"$5,744,949",$0,$0,614,92,109,102,89,97,108,0,0,0,0,0,0,0,275,45%,339,55%,66,11%,36,6%,260,42%,12,2%,240,39%,92,15%,73,12%,477,78%,60%,90,443,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,N,NONE,718-863-9829,"1166 NEILL AVENUE, BRONX NY 10461",1,0,NO,Not Accessible,No,9,11.7,28,36.4,37,48.1,3,3.9,7,9.9,13,18.3,27,38,24,33.8,27,30.7,23,26.1,26,29.5,12,13.6,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,12,15.4,30,38.5,32,41,4,5.1,7,10,13,18.6,17,24.3,33,47.1,23,26.4,28,32.2,21,24.1,15,17.2,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
11X111,X111,P.S. 111 Seton Falls,3.21E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,SE",7/1/1963,1963,55,1028689,261519,212,12,48400,2049160001,BX03,Eastchester-Edenwald-Baychester                                            ,Celina Gutierrez,11,X10C,40.884371,-73.839288,46,132,46,35%,100,154,92,60%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,49,19,39%,30,61%,suppressed for privacy concerns,suppressed for privacy concerns,31,63%,15,31%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,87, 28.90 ,92,30.50,NO,6,24,0,0,25,1,NO,No Gymnasium,No Gymnasium,No Gymnasium,YES,YES,90,"$8,433,638",$0,$0,677,97,113,113,108,90,107,0,0,0,0,0,0,0,348,51%,329,49%,9,1%,411,61%,243,36%,6,1%,8,1%,183,27%,43,6%,622,92%,86%,193,508,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,NONE,718-881-2418,"3740 BAYCHESTER AVENUE, BRONX NY 10466",1,1,YES,Partially Accessible,Yes,31,27.4,49,43.4,32,28.3,1,0.9,23,27.7,31,37.3,23,27.7,6,7.2,48,45.7,32,30.5,20,19,5,4.8,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,37,32.7,29,25.7,36,31.9,11,9.7,33,39.3,29,34.5,22,26.2,0,0,61,58.1,21,20,20,19,3,2.9,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
11X112,X112,P.S. 112 Bronxwood,3.21E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,SE",7/1/1953,1953,65,1027392,261724,212,12,45800,2049050500,BX03,Eastchester-Edenwald-Baychester                                            ,ANDREA TUCCI,11,X10C,40.88494,-73.843977,38,139,37,27%,75,153,76,50%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,51,20,39%,31,61%,suppressed for privacy concerns,suppressed for privacy concerns,23,45%,24,47%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,27, 15.90 ,14,8.00,NO,6,24,0,0,27,1,YES,No Gymnasium,Inside,NO,YES,YES,61,"$6,617,485",$0,$0,432,76,55,63,61,64,62,0,0,0,0,0,0,0,209,48%,223,52%,2,0%,210,49%,209,48%,0,0%,11,3%,97,22%,20,5%,420,97%,92%,265,354,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",No,Yes,NONE,718-654-6377,"1925 SCHIEFFELIN AVENUE, BRONX NY 10466",1,0,NO,Not Accessible,No,18,34.6,21,40.4,12,23.1,1,1.9,18,29.5,33,54.1,9,14.8,1,1.6,37,64.9,16,28.1,4,7,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,23,44.2,20,38.5,9,17.3,0,0,32,50.8,30,47.6,1,1.6,0,0,46,78,9,15.3,4,6.8,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
11X121,X121,P.S. 121 Throop,3.21E+11,DOE,General Academic,Elementary,YES,YES,"PK,0K,01,02,03,04,05,SE",7/1/1953,1953,65,1025597,254993,211,13,34800,2045260001,BX31,Allerton-Pelham Gardens                                                    ,Gloria Martinez,11,X10C,40.866474,-73.85051,36,174,36,21%,125,246,86,35%,No 6 grade,No 6 grade,No 6 grade,No 6 grade,No 9 Grade,No 9 Grade,No 9 Grade,No 9 Grade,36,16,44%,20,56%,suppressed for privacy concerns,suppressed for privacy concerns,21,58%,11,31%,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,suppressed for privacy concerns,148, 32.50 ,143,31.40,YES,12,19,0,0,22,0,YES,No Gymnasium,Inside,NO,YES,YES,88,"$8,247,234",$0,$0,917,124,131,136,160,161,169,0,0,0,0,0,0,0,451,49%,466,51%,67,7%,513,56%,275,30%,9,1%,53,6%,160,17%,57,6%,621,68%,74%,155,586,1,Zoned,"Kids who live in the zone, particularly those with siblings at the school, have the highest priority to attend.",Yes,Yes,NONE,718-654-2055,"2750 THROOP AVENUE, BRONX NY 10469",1,1,NO,Not Accessible,No,43,30.3,40,28.2,56,39.4,3,2.1,42,28.2,54,36.2,37,24.8,16,10.7,80,48.5,49,29.7,21,12.7,15,9.1,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,49,34.3,39,27.3,39,27.3,16,11.2,63,42.3,46,30.9,27,18.1,13,8.7,89,54.3,27,16.5,29,17.7,19,11.6,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
